Name,Trace length,Unique items,Unique strides,Prefix,Item entropy,Stride entropy,Item conditional entropy,Stride conditional entropy,Exponential function entropy,Linear Function entropy,Infinities,Stack distances
cluster10,154456,154454,3,2,17.22881,0.03773,0,0.03742,-0,0.03680,0
cluster10,154456,154453,5,3,17.22881,0.03773,0,0.03740,-0,0.03692,0
cluster10,154456,154452,7,4,17.22881,0.03773,0,0.03719,-0,0.03609,0
cluster10,154456,154451,10,5,17.22881,0.03773,0,0.03717,-0,0.03621,0
cluster10,154456,154446,41,10,17.22881,0.03773,0,0.03693,-0,0.03539,0
cluster10,154456,154356,5300,100,17.22881,0.03773,0,0.03338,-0,0.03456,0
cluster10,154456,153835,2,1,17.22881,0.03773,0.00803,0.03771,17.22879,0.03773,0
cluster10,154456,153956,80598,500,17.22881,0.03773,0,0.01375,-0,0.03429,0
cluster10,154456,153456,133927,1000,17.22881,0.03773,0,0.00283,-0,0.03711,0
cluster001,1000000,9210,17511,1,10.34570,12.24404,8.50181,7.50572,10.34559,12.24405,0
cluster001,1000000,613894,918700,2,10.34570,12.24404,1.07957,0.17938,8.52653,8.29025,0
cluster001,1000000,999990,999957,10,10.34570,12.24404,0,0.00003,-0,1.01189,0
cluster001,1000000,999900,999899,100,10.34570,12.24404,0,0,-0,-0,0
cluster001,1000000,997867,999504,3,10.34570,12.24404,0.00439,0.00151,6.66182,4.98294,0
ElleTest,7,6,1,1,2.80735,-0,0,0,2.32193,-0,0
ElleTest,7,5,1,2,2.80735,-0,0,0,-0,-0,0
ElleTest,7,5,4,2,2.80735,2.25163,0,0,-0,-0,0
ElleTest,9,7,6,2,2.64160,2.75000,0,0,-0,-0,0
ElleTest,9,7,6,1,2.64160,2.75000,0.25000,0.25000,2.52164,2.52164,0
cluster002,1000000,501078,448493,2,13.72329,9.73885,1.21530,2.49689,11.71038,5.84676,0
./src/traces/Twitter_trace/cluster001.atf,1000000,613894,918700,2,10.34570,12.24404,1.07957,0.17938,8.52653,8.29025,0
./src/traces/Twitter_trace/cluster002.atf,1000000,501078,448493,2,13.72329,9.73885,1.21530,2.49689,11.71038,5.84676,0
./src/traces/Twitter_trace/cluster003.atf,1000000,619714,825473,2,11.47317,14.41784,1.79081,0.82583,8.34173,9.18050,0
./src/traces/Twitter_trace/cluster004.atf,1000000,879715,916890,2,14.90089,15.74180,0.52722,0.45744,8.94858,9.82865,0
./src/traces/Twitter_trace/cluster005.atf,1000000,981102,651145,2,17.67958,12.62227,0.04298,1.79660,8.30703,7.41877,0
./src/traces/Twitter_trace/cluster006.atf,1000000,775462,844029,2,15.36150,14.62017,0.61952,0.75351,4.57878,8.54223,0
./src/traces/Twitter_trace/cluster007.atf,1000000,750417,515573,2,15.89249,9.57359,0.72802,2.31599,14.19236,7.15873,0
./src/traces/Twitter_trace/cluster008.atf,1000000,927467,928012,2,16.36051,15.75299,0.17543,0.29844,-0,6.67424,0
./src/traces/Twitter_trace/cluster009.atf,1000000,768910,881870,2,12.83860,14.41265,1.07415,0.47841,3.90689,11.44633,0
./src/traces/Twitter_trace/cluster010.atf,1000000,999998,24,2,19.92327,0.03914,0,0.03863,-0,0.03803,0
./src/traces/Twitter_trace/cluster011.atf,1000000,991868,752512,2,17.79241,13.73726,0.02370,1.21604,9.19209,5.99685,0
./src/traces/Twitter_trace/cluster012.atf,1000000,999998,269011,2,19.46877,6.94635,0,2.10898,-0,3.76701,0
./src/traces/Twitter_trace/cluster013.atf,1000000,998778,307993,2,19.01739,8.01722,0.00249,2.50118,-0,4.74368,0
./src/traces/Twitter_trace/cluster014.atf,800000,735878,705001,2,14.96840,15.26105,0.33071,0.66971,7.11095,8.45506,0
./src/traces/Twitter_trace/cluster015.atf,1000000,999744,2319,2,19.90995,0.25712,0.00047,0.11995,7.62205,0.11792,0
./src/traces/Twitter_trace/cluster016.atf,1000000,981517,944694,2,16.03050,16.63361,0.04954,0.27715,10.91972,9.45462,0
./src/traces/Twitter_trace/cluster017.atf,1000000,871577,991381,2,12.95072,15.99678,0.38819,0.03779,7.07164,8.05646,0
./src/traces/Twitter_trace/cluster018.atf,1000000,940483,966952,2,14.62716,16.66453,0.18135,0.16327,10.06463,9.73753,0
./src/traces/Twitter_trace/cluster019.atf,1000000,989040,204282,2,19.13209,6.75806,0.02279,2.65866,6.88578,3.85431,0
./src/traces/Twitter_trace/cluster020.atf,1000000,827431,785443,2,15.46668,13.83388,0.51746,1.05949,13.71685,9.69464,0
./src/traces/Twitter_trace/cluster021.atf,1000000,999995,24934,2,19.90459,0.37979,0.00001,0.18035,-0,0.18510,0
./src/traces/Twitter_trace/cluster022.atf,1000000,979361,630188,2,18.23234,11.53595,0.05081,1.81130,10.15968,5.88982,0
./src/traces/Twitter_trace/cluster023.atf,1000000,850903,826242,2,13.83503,14.37263,1.09399,1.01644,8.52232,9.56042,0
./src/traces/Twitter_trace/cluster024.atf,1000000,838638,972735,2,12.94582,15.94095,0.56036,0.11675,9.51634,8.51841,0
./src/traces/Twitter_trace/cluster025.atf,1000000,68562,123917,2,4.34792,5.74053,2.47253,2.48378,3.22795,4.43650,0
./src/traces/Twitter_trace/cluster026.atf,80000,79652,19094,2,15.80239,4.33618,0.01806,1.46077,5.79459,2.18634,0
./src/traces/Twitter_trace/cluster027.atf,1000000,997636,265159,2,19.26410,6.32993,0.00574,2.11605,7.01617,3.25381,0
./src/traces/Twitter_trace/cluster028.atf,1000000,943974,975703,2,14.28950,16.45352,0.17102,0.11418,10.78878,9.27149,0
./src/traces/Twitter_trace/cluster029.atf,1000000,974195,879243,2,16.36199,15.69509,0.06774,0.61819,9.30568,9.07323,0
./src/traces/Twitter_trace/cluster030.atf,1000000,651940,902337,2,12.10459,14.93664,1.54201,0.38577,6.42244,10.02704,0
./src/traces/Twitter_trace/cluster031.atf,1000000,999976,14041,2,19.80103,1.74619,0.00004,0.83293,-0,0.90100,0
./src/traces/Twitter_trace/cluster032.atf,1000000,999991,8197,2,19.85095,1.21548,0.00001,0.57884,-0,0.61688,0
./src/traces/Twitter_trace/cluster033.atf,1000000,660908,899543,2,12.21061,14.79072,1.48743,0.38350,7.29629,10.12447,0
./src/traces/Twitter_trace/cluster034.atf,1000000,939796,697095,2,16.56736,12.27702,0.28085,1.66192,5.34470,6.78079,0
./src/traces/Twitter_trace/cluster035.atf,1000000,351662,10877,2,15.50631,4.81990,1.15322,3.39946,14.90979,3.49360,0
./src/traces/Twitter_trace/cluster036.atf,1000000,862249,923751,2,14.04950,16.02866,0.58707,0.36878,8.61028,9.24599,0
./src/traces/Twitter_trace/cluster037.atf,1000000,991456,730073,2,17.32743,13.74799,0.02215,1.45861,5.03169,7.80823,0
./src/traces/Twitter_trace/cluster038.atf,1000000,999975,15347,2,19.79130,1.82131,0.00005,0.87210,-0,0.94040,0
./src/traces/Twitter_trace/cluster039.atf,1000000,999954,16546,2,19.78349,1.86643,0.00009,0.89925,-0,0.96628,0
./src/traces/Twitter_trace/cluster040.atf,1000000,925168,811271,2,17.12336,14.64683,0.17531,0.99089,-0,7.84698,0
./src/traces/Twitter_trace/cluster041.atf,1000000,920786,827839,2,16.99444,14.91887,0.18713,0.90778,-0,8.09474,0
./src/traces/Twitter_trace/cluster042.atf,1000000,784999,971126,2,12.50358,15.76385,0.91236,0.10946,7.01231,8.80777,0
./src/traces/Twitter_trace/cluster043.atf,1000000,925332,797171,2,17.62078,14.19681,0.15884,1.00653,-0,6.84577,0
./src/traces/Twitter_trace/cluster044.atf,1000000,868258,958191,2,13.95648,16.49187,0.55619,0.22638,8.67405,10.04219,0
./src/traces/Twitter_trace/cluster045.atf,1000000,998079,355545,2,19.12901,6.02297,0.00910,1.88807,6.32219,3.10485,0
./src/traces/Twitter_trace/cluster046.atf,1000000,842577,630399,2,17.10484,11.31840,0.34382,1.52909,5.47685,5.46938,0
./src/traces/Twitter_trace/cluster047.atf,1000000,754491,968157,2,12.31714,15.32136,0.95070,0.10530,7.09947,8.93741,0
./src/traces/Twitter_trace/cluster048.atf,1000000,989801,303692,2,19.37511,6.33917,0.02306,2.03759,-0,3.26649,0
./src/traces/Twitter_trace/cluster049.atf,1000000,972323,981640,2,15.68286,16.86513,0.06526,0.07717,3.69012,8.25369,0
./src/traces/Twitter_trace/cluster050.atf,1000000,999987,765374,2,18.59548,13.95389,0.00002,1.17656,1,6.00199,0
./src/traces/Twitter_trace/cluster051.atf,1000000,686513,944367,2,11.46440,15.18086,1.51646,0.20686,8.98679,9.61144,0
./src/traces/Twitter_trace/cluster052.atf,1000000,958948,919209,2,15.53962,16.29168,0.12026,0.43732,10.68054,10.17608,0
./src/traces/Twitter_trace/cluster053.atf,1000000,928120,958300,2,14.78576,16.47979,0.25256,0.22949,10.28898,8.75455,0
./src/traces/Twitter_trace/cluster054.atf,1000000,999924,813051,2,17.95459,14.67982,0.00015,1.09633,-0,7.13964,0
./src/traces/Twitter_trace/cluster10.atf,154456,154454,3,2,17.22881,0.03773,0,0.03742,-0,0.03680,0
./src/traces/Twitter_trace/ElleTest.atf,9,7,6,2,2.64160,2.75000,0,0,-0,-0,0
./src/traces/Twitter_trace/ElleTest.atf,9,7,6,2,2.64160,2.75000,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,918700,2,10.34570,12.24404,1.07957,0.17938,8.52653,8.29025,0
./src/traces/Twitter_trace/cluster002.atf,1000000,18858,448493,2,13.72329,9.73885,1.21530,2.49689,11.71038,5.84676,0
./src/traces/Twitter_trace/cluster003.atf,1000000,98809,825473,2,11.47317,14.41784,1.79081,0.82583,8.34173,9.18050,0
./src/traces/Twitter_trace/cluster004.atf,1000000,199436,916890,2,14.90089,15.74180,0.52722,0.45744,8.94858,9.82865,0
./src/traces/Twitter_trace/cluster005.atf,1000000,322813,651145,2,17.67958,12.62227,0.04298,1.79660,8.30703,7.41877,0
./src/traces/Twitter_trace/cluster006.atf,1000000,135963,844029,2,15.36150,14.62017,0.61952,0.75351,4.57878,8.54223,0
./src/traces/Twitter_trace/cluster007.atf,1000000,201864,515573,2,15.89249,9.57359,0.72802,2.31599,14.19236,7.15873,0
./src/traces/Twitter_trace/cluster008.atf,1000000,113148,928012,2,16.36051,15.75299,0.17543,0.29844,-0,6.67424,0
./src/traces/Twitter_trace/cluster009.atf,1000000,72195,881870,2,12.83860,14.41265,1.07415,0.47841,3.90689,11.44633,0
./src/traces/Twitter_trace/cluster010.atf,1000000,995850,24,2,19.92327,0.03914,0,0.03863,-0,0.03803,0
./src/traces/Twitter_trace/cluster011.atf,1000000,481776,752512,2,17.79241,13.73726,0.02370,1.21604,9.19209,5.99685,0
./src/traces/Twitter_trace/cluster012.atf,1000000,797000,269011,2,19.46877,6.94635,0,2.10898,-0,3.76701,0
./src/traces/Twitter_trace/cluster013.atf,1000000,630208,307993,2,19.01739,8.01722,0.00249,2.50118,-0,4.74368,0
./src/traces/Twitter_trace/cluster014.atf,800000,253466,705001,2,14.96840,15.26105,0.33071,0.66971,7.11095,8.45506,0
./src/traces/Twitter_trace/cluster015.atf,1000000,991194,2319,2,19.90995,0.25712,0.00047,0.11995,7.62205,0.11792,0
./src/traces/Twitter_trace/cluster016.atf,1000000,193957,944694,2,16.03050,16.63361,0.04954,0.27715,10.91972,9.45462,0
./src/traces/Twitter_trace/cluster017.atf,1000000,102534,991381,2,12.95072,15.99678,0.38819,0.03779,7.07164,8.05646,0
./src/traces/Twitter_trace/cluster018.atf,1000000,155774,966952,2,14.62716,16.66453,0.18135,0.16327,10.06463,9.73753,0
./src/traces/Twitter_trace/cluster019.atf,1000000,633356,204282,2,19.13209,6.75806,0.02279,2.65866,6.88578,3.85431,0
./src/traces/Twitter_trace/cluster020.atf,1000000,152419,785443,2,15.46668,13.83388,0.51746,1.05949,13.71685,9.69464,0
./src/traces/Twitter_trace/cluster021.atf,1000000,990881,24934,2,19.90459,0.37979,0.00001,0.18035,-0,0.18510,0
./src/traces/Twitter_trace/cluster022.atf,1000000,511773,630188,2,18.23234,11.53595,0.05081,1.81130,10.15968,5.88982,0
./src/traces/Twitter_trace/cluster023.atf,1000000,319296,826242,2,13.83503,14.37263,1.09399,1.01644,8.52232,9.56042,0
./src/traces/Twitter_trace/cluster024.atf,1000000,109234,972735,2,12.94582,15.94095,0.56036,0.11675,9.51634,8.51841,0
./src/traces/Twitter_trace/cluster025.atf,1000000,15400,123917,2,4.34792,5.74053,2.47253,2.48378,3.22795,4.43650,0
./src/traces/Twitter_trace/cluster026.atf,80000,67681,19094,2,15.80239,4.33618,0.01806,1.46077,5.79459,2.18634,0
./src/traces/Twitter_trace/cluster027.atf,1000000,746193,265159,2,19.26410,6.32993,0.00574,2.11605,7.01617,3.25381,0
./src/traces/Twitter_trace/cluster028.atf,1000000,112525,975703,2,14.28950,16.45352,0.17102,0.11418,10.78878,9.27149,0
./src/traces/Twitter_trace/cluster029.atf,1000000,266650,879243,2,16.36199,15.69509,0.06774,0.61819,9.30568,9.07323,0
./src/traces/Twitter_trace/cluster030.atf,1000000,109104,902337,2,12.10459,14.93664,1.54201,0.38577,6.42244,10.02704,0
./src/traces/Twitter_trace/cluster031.atf,1000000,934728,14041,2,19.80103,1.74619,0.00004,0.83293,-0,0.90100,0
./src/traces/Twitter_trace/cluster032.atf,1000000,959690,8197,2,19.85095,1.21548,0.00001,0.57884,-0,0.61688,0
./src/traces/Twitter_trace/cluster033.atf,1000000,104798,899543,2,12.21061,14.79072,1.48743,0.38350,7.29629,10.12447,0
./src/traces/Twitter_trace/cluster034.atf,1000000,566116,697095,2,16.56736,12.27702,0.28085,1.66192,5.34470,6.78079,0
./src/traces/Twitter_trace/cluster035.atf,1000000,76874,10877,2,15.50631,4.81990,1.15322,3.39946,14.90979,3.49360,0
./src/traces/Twitter_trace/cluster036.atf,1000000,184826,923751,2,14.04950,16.02866,0.58707,0.36878,8.61028,9.24599,0
./src/traces/Twitter_trace/cluster037.atf,1000000,345761,730073,2,17.32743,13.74799,0.02215,1.45861,5.03169,7.80823,0
./src/traces/Twitter_trace/cluster038.atf,1000000,929864,15347,2,19.79130,1.82131,0.00005,0.87210,-0,0.94040,0
./src/traces/Twitter_trace/cluster039.atf,1000000,925958,16546,2,19.78349,1.86643,0.00009,0.89925,-0,0.96628,0
./src/traces/Twitter_trace/cluster040.atf,1000000,284219,811271,2,17.12336,14.64683,0.17531,0.99089,-0,7.84698,0
./src/traces/Twitter_trace/cluster041.atf,1000000,275808,827839,2,16.99444,14.91887,0.18713,0.90778,-0,8.09474,0
./src/traces/Twitter_trace/cluster042.atf,1000000,101343,971126,2,12.50358,15.76385,0.91236,0.10946,7.01231,8.80777,0
./src/traces/Twitter_trace/cluster043.atf,1000000,305008,797171,2,17.62078,14.19681,0.15884,1.00653,-0,6.84577,0
./src/traces/Twitter_trace/cluster044.atf,1000000,207298,958191,2,13.95648,16.49187,0.55619,0.22638,8.67405,10.04219,0
./src/traces/Twitter_trace/cluster045.atf,1000000,838522,355545,2,19.12901,6.02297,0.00910,1.88807,6.32219,3.10485,0
./src/traces/Twitter_trace/cluster046.atf,1000000,293121,630399,2,17.10484,11.31840,0.34382,1.52909,5.47685,5.46938,0
./src/traces/Twitter_trace/cluster047.atf,1000000,88684,968157,2,12.31714,15.32136,0.95070,0.10530,7.09947,8.93741,0
./src/traces/Twitter_trace/cluster048.atf,1000000,757739,303692,2,19.37511,6.33917,0.02306,2.03759,-0,3.26649,0
./src/traces/Twitter_trace/cluster049.atf,1000000,135987,981640,2,15.68286,16.86513,0.06526,0.07717,3.69012,8.25369,0
./src/traces/Twitter_trace/cluster050.atf,1000000,521426,765374,2,18.59548,13.95389,0.00002,1.17656,1,6.00199,0
./src/traces/Twitter_trace/cluster051.atf,1000000,73924,944367,2,11.46440,15.18086,1.51646,0.20686,8.98679,9.61144,0
./src/traces/Twitter_trace/cluster052.atf,1000000,255333,919209,2,15.53962,16.29168,0.12026,0.43732,10.68054,10.17608,0
./src/traces/Twitter_trace/cluster053.atf,1000000,171332,958300,2,14.78576,16.47979,0.25256,0.22949,10.28898,8.75455,0
./src/traces/Twitter_trace/cluster054.atf,1000000,492734,813051,2,17.95459,14.67982,0.00015,1.09633,-0,7.13964,0
./src/traces/Twitter_trace/cluster10.atf,154456,153835,3,2,17.22881,0.03773,0,0.03742,-0,0.03680,0
./src/traces/Twitter_trace/ElleTest.atf,9,7,6,2,2.64160,2.75000,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,17511,1,10.34570,12.24404,8.50181,7.50572,10.34559,12.24405,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,918700,2,10.34570,12.24404,1.07957,0.17938,8.52653,8.29025,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999504,3,10.34570,12.24404,0.00439,0.00151,6.66182,4.98294,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999836,4,10.34570,12.24404,0.00009,0.00033,4.29708,2.87027,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999895,5,10.34570,12.24404,0.00001,0.00018,2.80735,2.28801,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999926,6,10.34570,12.24404,0.00000,0.00010,-0,1.68094,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999940,7,10.34570,12.24404,0,0.00006,-0,1.11431,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999948,8,10.34570,12.24404,0,0.00004,-0,0.96095,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999953,9,10.34570,12.24404,0,0.00003,-0,0.90381,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999957,10,10.34570,12.24404,0,0.00003,-0,1.01189,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999961,11,10.34570,12.24404,0,0.00003,-0,0.92707,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999965,12,10.34570,12.24404,0,0.00002,-0,0.79077,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999968,13,10.34570,12.24404,0,0.00002,-0,0.87951,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999970,14,10.34570,12.24404,0,0.00002,-0,0.99339,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999972,15,10.34570,12.24404,0,0.00001,-0,1.14511,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999974,16,10.34570,12.24404,0,0.00001,-0,1.35678,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999976,17,10.34570,12.24404,0,0.00001,-0,1.14883,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999977,18,10.34570,12.24404,0,0.00000,-0,0.72193,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999977,19,10.34570,12.24404,0,0.00000,-0,0.81128,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999977,20,10.34570,12.24404,0,0.00000,-0,0.91830,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999977,21,10.34570,12.24404,0,0.00000,-0,1,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999977,22,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999976,23,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999975,24,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999974,25,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999973,26,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999972,27,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999971,28,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999970,29,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999969,30,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999968,31,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999967,32,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999966,33,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999965,34,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999964,35,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999963,36,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999962,37,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999961,38,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999960,39,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999959,40,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999958,41,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999957,42,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999956,43,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999955,44,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999954,45,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999953,46,10.34570,12.24404,0,0,-0,-0,0
./src/traces/Twitter_trace/cluster001.atf,1000000,9210,999952,47,10.34570,12.24404,0,0,-0,-0,0
